Time/S,Force/N
312.9,2.192108
312.91,2.191107
312.92,2.191901
312.93,2.194389
312.94,2.196543
312.95,2.19682
312.96,2.196121
312.97,2.196622
312.98,2.199634
312.99,2.204514
313,2.208312
313.01,2.208424
313.02,2.206175
313.03,2.20534
313.04,2.207534
313.05,2.211062
313.06,2.213581
313.07,2.21409
313.08,2.213216
313.09,2.212699
313.1,2.213876
313.11,2.215807
313.12,2.216331
313.13,2.215139
313.14,2.213836
313.15,2.212898
313.16,2.210919
313.17,2.207446
313.18,2.203854
313.19,2.201255
313.2,2.199356
313.21,2.197385
313.22,2.195422
313.23,2.194007
313.24,2.192807
313.25,2.191122
313.26,2.18877
313.27,2.185734
313.28,2.182682
313.29,2.180656
313.3,2.179003
313.31,2.175856
313.32,2.171572
313.33,2.169116
313.34,2.169172
313.35,2.167908
313.36,2.162218
313.37,2.15416
313.38,2.147841
313.39,2.144861
313.4,2.143876
313.41,2.14235
313.42,2.139624
313.43,2.138186
313.44,2.139513
313.45,2.140999
313.46,2.139759
313.47,2.136103
313.48,2.132217
313.49,2.129428
313.5,2.126964
313.51,2.12311
313.52,2.11827
313.53,2.11494
313.54,2.114217
313.55,2.114503
313.56,2.113501
313.57,2.110291
313.58,2.10592
313.59,2.10162
313.6,2.097344
313.61,2.092664
313.62,2.088213
313.63,2.085662
313.64,2.086123
313.65,2.088666
313.66,2.090176
313.67,2.088078
313.68,2.083683
313.69,2.080695
313.7,2.080075
313.71,2.078613
313.72,2.073757
313.73,2.067749
313.74,2.064681
313.75,2.064991
313.76,2.065841
313.77,2.065929
313.78,2.066437
313.79,2.067812
313.8,2.068893
313.81,2.06879
313.82,2.067558
313.83,2.066008
313.84,2.065396
313.85,2.065277
313.86,2.063441
313.87,2.059801
313.88,2.057648
313.89,2.058657
313.9,2.06054
313.91,2.060223
313.92,2.057433
313.93,2.054922
313.94,2.055375
313.95,2.05826
313.96,2.060286
313.97,2.05907
313.98,2.056583
313.99,2.057258
314,2.061931
314.01,2.065881
314.02,2.066016
314.03,2.064991
314.04,2.065436
314.05,2.065945
314.06,2.064856
314.07,2.063084
314.08,2.061311
314.09,2.058117
314.1,2.053062
314.11,2.049033
314.12,2.049208
314.13,2.052307
314.14,2.054127
314.15,2.053404
314.16,2.052021
314.17,2.050718
314.18,2.049343
314.19,2.049049
314.2,2.049621
314.21,2.048278
314.22,2.044972
314.23,2.042882
314.24,2.043049
314.25,2.04378
314.26,2.044217
314.27,2.045019
314.28,2.046299
314.29,2.046442
314.3,2.044439
314.31,2.041022
314.32,2.037454
314.33,2.035101
314.34,2.035014
314.35,2.036397
314.36,2.03739
314.37,2.037573
314.38,2.037652
314.39,2.037501
314.4,2.037184
314.41,2.036953
314.42,2.036015
314.43,2.033909
314.44,2.031652
314.45,2.030404
314.46,2.030222
314.47,2.030802
314.48,2.032336
314.49,2.034887
314.5,2.03774
314.51,2.039758
314.52,2.040339
314.53,2.040521
314.54,2.041864
314.55,2.043819
314.56,2.044201
314.57,2.042953
314.58,2.042802
314.59,2.044511
314.6,2.045218
314.61,2.043859
314.62,2.043398
314.63,2.046124
314.64,2.050471
314.65,2.05369
314.66,2.054079
314.67,2.051218
314.68,2.04699
314.69,2.044566
314.7,2.044749
314.71,2.045544
314.72,2.045107
314.73,2.043947
314.74,2.044376
314.75,2.047316
314.76,2.05063
314.77,2.053038
314.78,2.055454
314.79,2.057719
314.8,2.058387
314.81,2.057544
314.82,2.057282
314.83,2.059253
314.84,2.062686
314.85,2.065484
314.86,2.066151
314.87,2.064816
314.88,2.063727
314.89,2.064999
314.9,2.066724
314.91,2.064991
314.92,2.060509
314.93,2.058212
314.94,2.060509
314.95,2.065063
314.96,2.068313
314.97,2.069465
314.98,2.069998
314.99,2.06972
315,2.06809
315.01,2.067161
315.02,2.068345
315.03,2.069831
315.04,2.07053
315.05,2.071381
315.06,2.072151
315.07,2.071961
315.08,2.071762
315.09,2.072756
315.1,2.073884
315.11,2.07262
315.12,2.069163
315.13,2.067145
315.14,2.068226
315.15,2.069855
315.16,2.069608
315.17,2.067987
315.18,2.066771
315.19,2.067081
315.2,2.068718
315.21,2.069934
315.22,2.069799
315.23,2.069465
315.24,2.069847
315.25,2.070268
315.26,2.069052
315.27,2.065992
315.28,2.063417
315.29,2.063425
315.3,2.064753
315.31,2.063799
315.32,2.059937
315.33,2.056885
315.34,2.05675
315.35,2.057417
315.36,2.056726
315.37,2.0552
315.38,2.054238
315.39,2.05435
315.4,2.054779
315.41,2.054175
315.42,2.052712
315.43,2.051759
315.44,2.0516
315.45,2.051004
315.46,2.048437
315.47,2.044646
315.48,2.042492
315.49,2.043104
315.5,2.043748
315.51,2.041268
315.52,2.037184
315.53,2.036389
315.54,2.039433
315.55,2.04138
315.56,2.039599
315.57,2.036484
315.58,2.034616
315.59,2.033472
315.6,2.030778
315.61,2.02508
315.62,2.018611
315.63,2.014971
315.64,2.014756
315.65,2.016068
315.66,2.016107
315.67,2.013
315.68,2.00839
315.69,2.004957
315.7,2.001468
315.71,1.994133
315.72,1.980273
315.73,1.958529
315.74,1.927622
315.75,1.887623
315.76,1.841799
315.77,1.793774
315.78,1.744199
315.79,1.693042
315.8,1.642156
315.81,1.5944
315.82,1.552121
315.83,1.516668
315.84,1.487939
315.85,1.464637
315.86,1.445325
315.87,1.428628
315.88,1.412527
315.89,1.392508
315.9,1.357706
315.91,1.289543
315.92,1.170421
315.93,0.9977023
315.94,0.7857164
315.95,0.5540292
315.96,0.318861
315.97,0.09423891
315.98,-0.1098951
315.99,-0.2947569
316,-0.4707336
316.01,-0.6476005
316.02,-0.8280357
316.03,-1.006714
316.04,-1.176325
316.05,-1.333205
316.06,-1.474373
316.07,-1.596212
316.08,-1.69963
316.09,-1.78961
316.1,-1.868161
316.11,-1.932994
316.12,-1.98276
316.13,-2.019254
316.14,-2.046839
316.15,-2.070546
316.16,-2.092234
316.17,-2.1101
316.18,-2.123642
316.19,-2.135841
316.2,-2.148477
316.21,-2.160541
316.22,-2.171485
316.23,-2.181864
316.24,-2.192179
316.25,-2.202217
316.26,-2.210951
316.27,-2.218
316.28,-2.225192
316.29,-2.234197
316.3,-2.243519
316.31,-2.251148
316.32,-2.257474
316.33,-2.263498
316.34,-2.269467
316.35,-2.27561
316.36,-2.281396
316.37,-2.285361
316.38,-2.288485
316.39,-2.293436
316.4,-2.299023
316.41,-2.302019
316.42,-2.303322
316.43,-2.306207
316.44,-2.311174
316.45,-2.315688
316.46,-2.317333
316.47,-2.31653
316.48,-2.316761
316.49,-2.320687
316.5,-2.325932
316.51,-2.328237
316.52,-2.327752
316.53,-2.327816
316.54,-2.329151
316.55,-2.329509
316.56,-2.327283
316.57,-2.32381
316.58,-2.323548
316.59,-2.329278
316.6,-2.336629
316.61,-2.33926
316.62,-2.337193
316.63,-2.334738
316.64,-2.333879
316.65,-2.33314
316.66,-2.33144
316.67,-2.330677
316.68,-2.33237
316.69,-2.334229
316.7,-2.333879
316.71,-2.332942
316.72,-2.332671
316.73,-2.33163
316.74,-2.329723
316.75,-2.328316
316.76,-2.326798
316.77,-2.324033
316.78,-2.321108
316.79,-2.319884
316.8,-2.320639
316.81,-2.32141
316.82,-2.319972
316.83,-2.317405
316.84,-2.316983
316.85,-2.318637
316.86,-2.318327
316.87,-2.314432
316.88,-2.310443
316.89,-2.309656
316.9,-2.310832
316.91,-2.310665
316.92,-2.30763
316.93,-2.303306
316.94,-2.300445
316.95,-2.298395
316.96,-2.294381
316.97,-2.288993
316.98,-2.285314
316.99,-2.283939
317,-2.283255
317.01,-2.282588
317.02,-2.281531
317.03,-2.279536
317.04,-2.277605
317.05,-2.277009
317.06,-2.277493
317.07,-2.27894
317.08,-2.282055
317.09,-2.285671
317.1,-2.287181
317.11,-2.28587
317.12,-2.283406
317.13,-2.281554
317.14,-2.280792
317.15,-2.280442
317.16,-2.280577
317.17,-2.281634
317.18,-2.282683
317.19,-2.281904
317.2,-2.278686
317.21,-2.275014
317.22,-2.273107
317.23,-2.271501
317.24,-2.268418
317.25,-2.265469
317.26,-2.26326
317.27,-2.26051
317.28,-2.258849
317.29,-2.26055
317.3,-2.263498
317.31,-2.264301
317.32,-2.262791
317.33,-2.260868
317.34,-2.260105
317.35,-2.26055
317.36,-2.260311
317.37,-2.258118
317.38,-2.256028
317.39,-2.256409
317.4,-2.258332
317.41,-2.259405
317.42,-2.259557
317.43,-2.260892
317.44,-2.26392
317.45,-2.266502
317.46,-2.266979
317.47,-2.265541
317.48,-2.264094
317.49,-2.265342
317.5,-2.269069
317.51,-2.27197
317.52,-2.272797
317.53,-2.273035
317.54,-2.273417
317.55,-2.274076
317.56,-2.275038
317.57,-2.27499
317.58,-2.27437
317.59,-2.276294
317.6,-2.280267
317.61,-2.281952
317.62,-2.280037
317.63,-2.277978
317.64,-2.279472
317.65,-2.283875
317.66,-2.287245
317.67,-2.287475
317.68,-2.28645
317.69,-2.287118
317.7,-2.289621
317.71,-2.291465
317.72,-2.291155
317.73,-2.28982
317.74,-2.288826
317.75,-2.288286
317.76,-2.287865
317.77,-2.287316
317.78,-2.287142
317.79,-2.289001
317.8,-2.292879
317.81,-2.295915
317.82,-2.296964
317.83,-2.298903
317.84,-2.302416
317.85,-2.303879
317.86,-2.302567
317.87,-2.30213
317.88,-2.304403
317.89,-2.307518
317.9,-2.309728
317.91,-2.311524
317.92,-2.313248
317.93,-2.313614
317.94,-2.312549
317.95,-2.311214
317.96,-2.309847
317.97,-2.309108
317.98,-2.309911
317.99,-2.312295
318,-2.315982
318.01,-2.319535
318.02,-2.321196
318.03,-2.322594
318.04,-2.325908
318.05,-2.328889
318.06,-2.328467
318.07,-2.32629
318.08,-2.326608
318.09,-2.329818
318.1,-2.332703
318.11,-2.333649
318.12,-2.333522
318.13,-2.334785
318.14,-2.339268
318.15,-2.344648
318.16,-2.347088
318.17,-2.347064
318.18,-2.34828
318.19,-2.35285
318.2,-2.358993
318.21,-2.363579
318.22,-2.366328
318.23,-2.369531
318.24,-2.374252
318.25,-2.378909
318.26,-2.381746
318.27,-2.383073
318.28,-2.384321
318.29,-2.386117
318.3,-2.387778
318.31,-2.388509
318.32,-2.388485
318.33,-2.389328
318.34,-2.393182
318.35,-2.399063
318.36,-2.402568
318.37,-2.40194
318.38,-2.400835
318.39,-2.403076
318.4,-2.407416
318.41,-2.409856
318.42,-2.409728
318.43,-2.409617
318.44,-2.410475
318.45,-2.411564
318.46,-2.413122
318.47,-2.415283
318.48,-2.417819
318.49,-2.421157
318.5,-2.424248
318.51,-2.424534
318.52,-2.4218
318.53,-2.419527
318.54,-2.420322
318.55,-2.421856
318.56,-2.421514
318.57,-2.420894
318.58,-2.421943
318.59,-2.42358
318.6,-2.424097
318.61,-2.423596
318.62,-2.423175
318.63,-2.423342
318.64,-2.423962
318.65,-2.425091
318.66,-2.425758
318.67,-2.423469
318.68,-2.418351
318.69,-2.413933
318.7,-2.412049
318.71,-2.410714
318.72,-2.407511
318.73,-2.403021
318.74,-2.399659
318.75,-2.397633
318.76,-2.394986
318.77,-2.391211
318.78,-2.387325
318.79,-2.383733
318.8,-2.380594
318.81,-2.378504
318.82,-2.376978
318.83,-2.375396
318.84,-2.374466
318.85,-2.373831
318.86,-2.371701
318.87,-2.368307
318.88,-2.365621
318.89,-2.364755
318.9,-2.365208
318.91,-2.364667
318.92,-2.361234
318.93,-2.357173
318.94,-2.355361
318.95,-2.354248
318.96,-2.350919
318.97,-2.345626
318.98,-2.340833
318.99,-2.337885
319,-2.33589
319.01,-2.333482
319.02,-2.330875
319.03,-2.328952
319.04,-2.327331
319.05,-2.324629
319.06,-2.320353
319.07,-2.31576
319.08,-2.31266
319.09,-2.311587
319.1,-2.311635
319.11,-2.311166
319.12,-2.308846
319.13,-2.305698
319.14,-2.303163
319.15,-2.300556
319.16,-2.297664
319.17,-2.295081
319.18,-2.292387
319.19,-2.289724
319.2,-2.287865
319.21,-2.286251
319.22,-2.284503
319.23,-2.28343
319.24,-2.282969
319.25,-2.281467
319.26,-2.278097
319.27,-2.274569
319.28,-2.273432
319.29,-2.274966
319.3,-2.276826
319.31,-2.277255
319.32,-2.27685
319.33,-2.276723
319.34,-2.277247
319.35,-2.27774
319.36,-2.277001
319.37,-2.275189
319.38,-2.274283
319.39,-2.275737
319.4,-2.278972
319.41,-2.281952
319.42,-2.283184
319.43,-2.284233
319.44,-2.287245
319.45,-2.290313
319.46,-2.290567
319.47,-2.289136
319.48,-2.289248
319.49,-2.291711
319.5,-2.295192
319.51,-2.298339
319.52,-2.30035
319.53,-2.302122
319.54,-2.305245
319.55,-2.308504
319.56,-2.308846
319.57,-2.306159
319.58,-2.304077
319.59,-2.305762
319.6,-2.309879
319.61,-2.312835
319.62,-2.313749
319.63,-2.314878
319.64,-2.317293
319.65,-2.319225
319.66,-2.31986
319.67,-2.320282
319.68,-2.321386
319.69,-2.324406
319.7,-2.329461
319.71,-2.333434
319.72,-2.333093
319.73,-2.329397
319.74,-2.326425
319.75,-2.325821
319.76,-2.325718
319.77,-2.324764
319.78,-2.323874
319.79,-2.324335
319.8,-2.325567
319.81,-2.32625
319.82,-2.32652
319.83,-2.32784
319.84,-2.330788
319.85,-2.334356
319.86,-2.337114
319.87,-2.338457
319.88,-2.339101
319.89,-2.339904
319.9,-2.340396
319.91,-2.340086
319.92,-2.339522
319.93,-2.339482
319.94,-2.340221
319.95,-2.341723
319.96,-2.342788
319.97,-2.341882
319.98,-2.34077
319.99,-2.342812
320,-2.346818
320.01,-2.348399
320.02,-2.347112
320.03,-2.345912
320.04,-2.345864
320.05,-2.345999
320.06,-2.346087
320.07,-2.346333
320.08,-2.347326
320.09,-2.350163
320.1,-2.353271
320.11,-2.35316
320.12,-2.350322
320.13,-2.349265
320.14,-2.352254
320.15,-2.356799
320.16,-2.35908
320.17,-2.357793
320.18,-2.355425
320.19,-2.354956
320.2,-2.355973
320.21,-2.355552
320.22,-2.352182
320.23,-2.348558
320.24,-2.349067
320.25,-2.352182
320.26,-2.352055
320.27,-2.348192
320.28,-2.344871
320.29,-2.343647
320.3,-2.34247
320.31,-2.339927
320.32,-2.3374
320.33,-2.336407
320.34,-2.336137
320.35,-2.335715
320.36,-2.335803
320.37,-2.336494
320.38,-2.337003
320.39,-2.336709
320.4,-2.334801
320.41,-2.331432
320.42,-2.32846
320.43,-2.32745
320.44,-2.328173
320.45,-2.329063
320.46,-2.328571
320.47,-2.326155
320.48,-2.323095
320.49,-2.320838
320.5,-2.318994
320.51,-2.316467
320.52,-2.31394
320.53,-2.312986
320.54,-2.313717
320.55,-2.314432
320.56,-2.31301
320.57,-2.309513
320.58,-2.306024
320.59,-2.303457
320.6,-2.301598
320.61,-2.301065
320.62,-2.301566
320.63,-2.300994
320.64,-2.298506
320.65,-2.295144
320.66,-2.292109
320.67,-2.289796
320.68,-2.288294
320.69,-2.288262
320.7,-2.289708
320.71,-2.290861
320.72,-2.290082
320.73,-2.288373
320.74,-2.28769
320.75,-2.28831
320.76,-2.289136
320.77,-2.289128
320.78,-2.288707
320.79,-2.288993
320.8,-2.289041
320.81,-2.287157
320.82,-2.283971
320.83,-2.281817
320.84,-2.282278
320.85,-2.283835
320.86,-2.282922
320.87,-2.277875
320.88,-2.268577
320.89,-2.253063
320.9,-2.228189
320.91,-2.192394
320.92,-2.146665
320.93,-2.093355
320.94,-2.034251
320.95,-1.970991
320.96,-1.906649
320.97,-1.845439
320.98,-1.790651
320.99,-1.743555
321,-1.704033
321.01,-1.671306
321.02,-1.644254
321.03,-1.621413
321.04,-1.600838
321.05,-1.579905
321.06,-1.553639
321.07,-1.510843
321.08,-1.431473
321.09,-1.295098
321.1,-1.097886
321.11,-0.8579572
321.12,-0.6001711
321.13,-0.3408591
321.14,-0.09104411
321.15,0.1333078
321.16,0.3201008
321.17,0.4803022
321.18,0.6384134
321.19,0.8034309
321.2,0.9667317
321.21,1.120702
321.22,1.264
321.23,1.395218
321.24,1.510811
321.25,1.607855
321.26,1.68666
321.27,1.751336
321.28,1.806736
321.29,1.854118
321.3,1.892217
321.31,1.921852
321.32,1.946108
321.33,1.967017
321.34,1.983817
321.35,1.994975
321.36,2.002629
321.37,2.011029
321.38,2.019962
321.39,2.026081
321.4,2.029769
321.41,2.035173
321.42,2.044709
321.43,2.05601
321.44,2.064355
321.45,2.068074
321.46,2.070419
321.47,2.075307
321.48,2.08288
321.49,2.090335
321.5,2.095413
321.51,2.098624
321.52,2.101978
321.53,2.105324
321.54,2.107247
321.55,2.109202
321.56,2.113835
321.57,2.120749
321.58,2.127226
321.59,2.13093
321.6,2.131772
321.61,2.132328
321.62,2.134657
321.63,2.137605
321.64,2.139274
321.65,2.140069
321.66,2.141706
321.67,2.144345
321.68,2.146697
321.69,2.148557
321.7,2.150369
321.71,2.152109
321.72,2.153993
321.73,2.156099
321.74,2.158252
321.75,2.160557
321.76,2.162798
321.77,2.164809
321.78,2.167559
321.79,2.171389
321.8,2.174497
321.81,2.175299
321.82,2.174719
321.83,2.174385
321.84,2.173654
321.85,2.171302
321.86,2.168894
321.87,2.168329
321.88,2.168465
321.89,2.167447
321.9,2.165898
321.91,2.165937
321.92,2.168091
321.93,2.170213
321.94,2.169911
321.95,2.16701
321.96,2.163283
321.97,2.160501
321.98,2.159293
321.99,2.159087
322,2.158785
322.01,2.158666
322.02,2.159953
322.03,2.16159
322.04,2.160303
322.05,2.155407
322.06,2.150996
322.07,2.150869
322.08,2.153428
322.09,2.153762
322.1,2.150758
322.11,2.14843
322.12,2.149463
322.13,2.152109
322.14,2.15404
322.15,2.155161
322.16,2.155956
322.17,2.155757
322.18,2.154231
322.19,2.152109
322.2,2.149733
322.21,2.147253
322.22,2.145123
322.23,2.14386
322.24,2.143987
322.25,2.145028
322.26,2.145656
322.27,2.145815
322.28,2.146745
322.29,2.148318
322.3,2.149089
322.31,2.148604
322.32,2.147897
322.33,2.147738
322.34,2.147357
322.35,2.146045
322.36,2.145394
322.37,2.147309
322.38,2.15009
322.39,2.149598
322.4,2.144082
322.41,2.137558
322.42,2.135563
322.43,2.137629
322.44,2.137764
322.45,2.132861
322.46,2.126272
322.47,2.122657
322.48,2.123213
322.49,2.125899
322.5,2.127409
322.51,2.125541
322.52,2.121576
322.53,2.119406
322.54,2.119231
322.55,2.116497
322.56,2.109997
322.57,2.104457
322.58,2.102995
322.59,2.103265
322.6,2.102526
322.61,2.101596
322.62,2.102001
322.63,2.102757
322.64,2.10228
322.65,2.100889
322.66,2.100086
322.67,2.100356
322.68,2.101111
322.69,2.101183
322.7,2.099713
322.71,2.098719
322.72,2.101445
322.73,2.106674
322.74,2.109623
322.75,2.108383
322.76,2.106078
322.77,2.10646
322.78,2.109408
322.79,2.111173
322.8,2.109973
322.81,2.109535
322.82,2.11455
322.83,2.123928
322.84,2.130914
322.85,2.131724
322.86,2.130111
322.87,2.13027
322.88,2.1312
322.89,2.130445
322.9,2.128132
322.91,2.125962
322.92,2.124858
322.93,2.124612
322.94,2.124723
322.95,2.124763
322.96,2.125049
322.97,2.126559
322.98,2.12907
322.99,2.13151
323,2.134101
323.01,2.137939
323.02,2.142874
323.03,2.146983
323.04,2.148803
323.05,2.149439
323.06,2.151632
323.07,2.156679
323.08,2.163251
323.09,2.168473
323.1,2.170436
323.11,2.170332
323.12,2.17131
323.13,2.173853
323.14,2.175101
323.15,2.173972
323.16,2.173495
323.17,2.175959
323.18,2.180489
323.19,2.185051
323.2,2.187888
323.21,2.189112
323.22,2.190812
323.23,2.193856
323.24,2.196233
323.25,2.195756
323.26,2.193769
323.27,2.193944
323.28,2.197273
323.29,2.200794
323.3,2.201637
323.31,2.201041
323.32,2.202805
323.33,2.207446
323.34,2.210967
323.35,2.211507
323.36,2.212071
323.37,2.214368
323.38,2.215942
323.39,2.21498
323.4,2.213295
323.41,2.213605
323.42,2.216268
323.43,2.219327
323.44,2.220861
323.45,2.220082
323.46,2.217571
323.47,2.215362
323.48,2.214853
323.49,2.214559
323.5,2.212612
323.51,2.209663
323.52,2.207518
323.53,2.20631
323.54,2.204625
323.55,2.202439
323.56,2.200977
323.57,2.200111
323.58,2.198617
323.59,2.195811
323.6,2.192013
323.61,2.188444
323.62,2.186338
323.63,2.185337
323.64,2.183573
323.65,2.180203
323.66,2.17665
323.67,2.174211
323.68,2.172105
323.69,2.168489
323.7,2.163029
323.71,2.157164
323.72,2.152387
323.73,2.149749
323.74,2.149288
323.75,2.148827
323.76,2.146872
323.77,2.145338
323.78,2.146276
323.79,2.148072
323.8,2.146943
323.81,2.141746
323.82,2.135611
323.83,2.13201
323.84,2.129841
323.85,2.126169
323.86,2.12249
323.87,2.121568
323.88,2.121377
323.89,2.118651
323.9,2.114328
323.91,2.110894
323.92,2.108431
323.93,2.105657
323.94,2.101668
323.95,2.096581
323.96,2.091908
323.97,2.089731
323.98,2.09113
323.99,2.093903
324,2.09384
324.01,2.090557
324.02,2.087522
324.03,2.0859
324.04,2.083246
324.05,2.0787
324.06,2.074488
324.07,2.072382
324.08,2.072104
324.09,2.072072
324.1,2.071007
324.11,2.069712
324.12,2.069886
324.13,2.071381
324.14,2.072414
324.15,2.072175
324.16,2.071691
324.17,2.071841
324.18,2.071444
324.19,2.069076
324.2,2.066342
324.21,2.066151
324.22,2.067963
324.23,2.068337
324.24,2.066064
324.25,2.063513
324.26,2.063123
324.27,2.064594
324.28,2.065929
324.29,2.066128
324.3,2.065547
324.31,2.065325
324.32,2.066795
324.33,2.069473
324.34,2.070562
324.35,2.070029
324.36,2.071397
324.37,2.075235
324.38,2.077476
324.39,2.074742
324.4,2.068655
324.41,2.06391
324.42,2.062575
324.43,2.062583
324.44,2.061113
324.45,2.057648
324.46,2.054524
324.47,2.054151
324.48,2.056233
324.49,2.058093
324.5,2.057608
324.51,2.05551
324.52,2.05369
324.53,2.052331
324.54,2.050741
324.55,2.049446
324.56,2.049669
324.57,2.051051
324.58,2.051783
324.59,2.050765
324.6,2.048914
324.61,2.0485
324.62,2.050161
324.63,2.051163
324.64,2.048874
324.65,2.044479
324.66,2.040974
324.67,2.039893
324.68,2.041133
324.69,2.042794
324.7,2.042532
324.71,2.040855
324.72,2.040831
324.73,2.04347
324.74,2.04521
324.75,2.042492
324.76,2.037366
324.77,2.034974
324.78,2.036762
324.79,2.039011
324.8,2.038383
324.81,2.036683
324.82,2.038233
324.83,2.04335
324.84,2.047427
324.85,2.047682
324.86,2.046879
324.87,2.04796
324.88,2.049756
324.89,2.049804
324.9,2.048294
324.91,2.047586
324.92,2.049359
324.93,2.052649
324.94,2.054437
324.95,2.053221
324.96,2.051489
324.97,2.052506
324.98,2.056185
324.99,2.05938
325,2.059563
325.01,2.056877
325.02,2.053658
325.03,2.052291
325.04,2.052442
325.05,2.052228
325.06,2.051894
325.07,2.05284
325.08,2.054795
325.09,2.056519
325.1,2.057632
325.11,2.059205
325.12,2.061796
325.13,2.06391
325.14,2.064371
325.15,2.064149
325.16,2.064888
325.17,2.066851
325.18,2.068671
325.19,2.069497
325.2,2.07022
325.21,2.071317
325.22,2.071571
325.23,2.070602
325.24,2.069672
325.25,2.068989
325.26,2.067828
325.27,2.067359
325.28,2.06929
325.29,2.07173
325.3,2.07185
325.31,2.071261
325.32,2.072835
325.33,2.075879
325.34,2.077659
325.35,2.076658
325.36,2.07413
325.37,2.073558
325.38,2.07564
325.39,2.076523
325.4,2.074901
325.41,2.074377
325.42,2.076697
325.43,2.079225
325.44,2.079248
325.45,2.076769
325.46,2.07417
325.47,2.074194
325.48,2.076228
325.49,2.076411
325.5,2.073677
325.51,2.071397
325.52,2.071373
325.53,2.071707
325.54,2.07092
325.55,2.069871
325.56,2.070157
325.57,2.07266
325.58,2.076213
325.59,2.076809
325.6,2.072374
325.61,2.067049
325.62,2.065762
325.63,2.067415
325.64,2.067987
325.65,2.066986
325.66,2.066453
325.67,2.066167
325.68,2.064482
325.69,2.062027
325.7,2.060119
325.71,2.05876
325.72,2.058323
325.73,2.059221
325.74,2.059984
325.75,2.059388
325.76,2.058077
325.77,2.057258
325.78,2.057083
325.79,2.056217
325.8,2.053992
325.81,2.051783
325.82,2.050201
325.83,2.048016
325.84,2.044773
325.85,2.041515
325.86,2.040156
325.87,2.041936
325.88,2.045131
325.89,2.046307
